target:1000;angle:0.0
0.390205 0.362738 0.338176 0.326964 0.319270 0.273975 0.301972 0.271512 0.249179 0.252060 0.229830
target:1000;angle:-0.1
0.383319 0.379386 0.364892 0.346348 0.360807 0.316698 0.297347 0.270401 0.312407 0.300192 0.312172
target:1000;angle:-0.3
0.402261 0.417125 0.398694 0.403609 0.421557 0.407121 0.393959 0.381357 0.386556 0.383638 0.399394
target:1000;angle:-0.5
0.382111 0.433872 0.440609 0.455188 0.440090 0.443072 0.456787 0.458929 0.484071 0.460374 0.466879
target:1000;angle:-0.7
0.397106 0.465455 0.486921 0.511837 0.485199 0.516835 0.516111 0.518833 0.505449 0.528248 0.504333
