$target:250;angle:pi/16$
0.611667 0.565467 0.562718 0.559517 0.559011 0.559274 0.524208 0.534139 0.538275 0.515966 0.528021
$target:500;angle:pi/16$
0.494062 0.485801 0.485456 0.457406 0.459773 0.469181 0.431125 0.431139 0.402121 0.410140 0.388834
$target:1000;angle:pi/16$
0.406818 0.378173 0.350365 0.328623 0.316525 0.326917 0.346745 0.278447 0.311866 0.310172 0.303697
$target:1500;angle:pi/16$
0.348600 0.356609 0.297945 0.269492 0.305034 0.293264 0.302036 0.300473 0.297964 0.293630 0.297633
$target:2000;angle:pi/16$
0.236209 0.253428 0.246501 0.280491 0.263239 0.257389 0.261666 0.238485 0.259430 0.276121 0.261942
